,Basics.Year,Basics.Make,Basics.Model,Basics.Class,Basics.Length (ft),Basics.FuelType,Basics.HullMaterial,Basics.OfferedBy,Propulsion.EngineMake,Propulsion.TotalPower (hp),Propulsion.EngineType,Propulsion.FuelType,Specifications.Dimensions.LengthOverall (ft),Specifications.Dimensions.Beam (ft),Specifications.Accommodations.DoubleBerths,Specifications.Accommodations.Cabins,Specifications.Accommodations.Heads,Basics.HullShape,Basics.HullWarranty (years),Propulsion.EngineModel,Propulsion.EngineYear,Propulsion.EngineHours,Propulsion.DriveType,Propulsion.PropellerType,Specifications.Speed&Distance.CruisingSpeed (kn),Specifications.Speed&Distance.MaxSpeed (kn),Specifications.Dimensions.LengthOnDeck (ft),Specifications.Dimensions.MaxDra (ft),Specifications.Dimensions.CabinHeadroom (ft),Specifications.Dimensions.LengthAtWaterline (ft),Specifications.Miscellaneous.Windlass,Price,Propulsion.PropellerMaterial,Specifications.Dimensions.MaxBridgeClearance (ft),Specifications.Weights.DryWeight (Lb),Specifications.Accommodations.SingleBerths,Propulsion.FoldingPropeller,Features.ElectricalEquipment.ShorePowerInlet,Features.Electronics.Depthsounder,Features.Electronics.Radar,Features.Electronics.Plotter,Features.Electronics.Compas,Features.Electronics.Gps,Features.InsideEquipment.ElectricBilgePump,Features.InsideEquipment.Oven,Features.InsideEquipment.MarineHead,Features.InsideEquipment.Heating,Features.InsideEquipment.HotWater,Features.InsideEquipment.Refrigerator,Features.InsideEquipment.BatteryCharger,Features.OutsideEquipment.TeakCockpit,Features.OutsideEquipment.RadarReflector,Features.OutsideEquipment.Tender,Features.OutsideEquipment.CockpitCushions,Features.Rigging.SteeringWheel,Features.Sails.StormJib,Features.Sails.BattenedMainsail,Features.Sails.FurlingGenoa,Features.Sails.Trisail,Specifications.Accommodations.TwinBerths,Features.Electronics.Log-speedometer,Features.Electronics.WindSpeedAndDirection,Features.Electronics.Autopilot,Features.Electronics.Radio,Features.Electronics.CockpitSpeakers,Features.Electronics.Vhf,Features.InsideEquipment.BowThruster,Features.InsideEquipment.ManualBilgePump,Features.InsideEquipment.MicrowaveOven,Features.InsideEquipment.AirConditioning,Features.InsideEquipment.ElectricHead,Features.OutsideEquipment.CockpitShower,Features.OutsideEquipment.CockpitTable,Features.OutsideEquipment.SwimmingLadder,Features.Sails.FurlingMainsail,Features.Sails.AsymmetricSpinnaker,Features.Electronics.Repeater(s),Features.ElectricalEquipment.Generator,Features.ElectricalEquipment.Inverter,Features.Electronics.NavigationCenter,Features.InsideEquipment.DeepFreezer,Features.OutsideEquipment.OutboardEngineBrackets,Features.OutsideEquipment.Davit(s),Features.Sails.FullyBattenedMainsail,Specifications.Miscellaneous.ElectricalCircuit (V),Features.Electronics.CdPlayer,Features.Rigging.ElectricWinch,Features.Electronics.TvSet,Features.Electronics.DvdPlayer,Features.InsideEquipment.FreshWaterMaker,Features.Rigging.SpinnakerPole,Features.OutsideEquipment.TeakSidedecks,Features.AdditionalEquipment.RoadTrailer,Features.Sails.Spinnaker,Specifications.Miscellaneous.SeatingCapacity,Features.Electronics.RadarDetector,Features.Electronics.Computer,Features.Electronics.Vcr,Features.Sails.GennakerCruisingSpinnaker,Features.InsideEquipment.SeaWaterPump,Features.OutsideEquipment.SolarPanel,Features.OutsideEquipment.Liferaft,Features.Rigging.Tiller,Features.Sails.Genoa,Features.InsideEquipment.SternThruster,Features.InsideEquipment.Dishwasher,Features.InsideEquipment.WashingMachine,Features.OutsideEquipment.Gangway,Features.OutsideEquipment.HydraulicGangway,Specifications.Speed&Distance.Range (nm),Specifications.Dimensions.Freeboard (ft),Features.OutsideEquipment.WindGenerator,Features.InsideEquipment.Seakeeper,Features.InsideEquipment.AirCompressor,Features.InsideEquipment.ChemicalHead,Specifications.Miscellaneous.LiferaftCapacity,Features.Rigging.HydraulicWinch,Propulsion.RopeCutter,Specifications.Miscellaneous.DeadriseAtTransom (deg),Features.AdditionalEquipment.LaunchingTrailer,Features.AdditionalEquipment.BeachingLegs,Make-Model
30,1978,Bali,4.4,Sloop,30.68,Diesel,Fiberglass,Network Yacht Brokers - Dartmouth,Volvo,29.0,Inboard,Diesel,30.68,9.68,2.0,3.428571428571428,1.0,Displacement,0,Penta 2030,2021.0,250.0,Direct Drive,3.0,8.333333333333334,11.5,43.39205882352945,5.404285714285714,6.545,24.61,Electric Windlass,22159,Bronze,85.0,23578.5175,2.0,False,True,True,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,2.0,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,24.0,False,False,False,False,False,False,True,False,False,14.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2000.0,9.614166666666668,False,False,False,False,7.0,False,False,22,False,False,Bali-4.4
31,2023,Bali,4.4,Racer/Cruiser,21.33,Diesel,Fiberglass,Boatshed Suffolk,Yanmar,110.84,Inboard,Diesel,21.33,8.2,1.0,1.0,1.0,Catamaran,0,4JH80,2021.0,250.0,Direct Drive,3.0,8.333333333333334,11.5,43.39205882352945,4.59,6.545,45.76000000000001,Electric Windlass,37029,Bronze,85.0,23578.5175,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24.0,False,False,False,False,False,False,False,False,False,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,9.614166666666668,False,False,False,False,7.0,False,False,22,False,False,Bali-4.4
32,2023,Bali,4.4,Racer/Cruiser,39.37,Diesel,Fiberglass,Boatshed Suffolk,Nanni,110.84,Inboard,Diesel,39.37,12.27,2.0,2.0,1.0,Catamaran,0,4JH80,2021.0,250.0,Direct Drive,3.0,8.333333333333334,11.5,43.39205882352945,6.4,6.545,45.76000000000001,Electric Windlass,154306,Bronze,85.0,23578.5175,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24.0,False,False,False,False,False,False,False,False,False,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,9.614166666666668,False,False,False,False,7.0,False,False,22,False,False,Bali-4.4
33,2021,Bali,4.4,Cruiser,39.37,Diesel,Fiberglass,Marine One Boats,Yanmar,30.0,Inboard,Diesel,39.37,11.98,2.857142857142857,3.0,1.0,Catamaran,0,4JH80,2021.0,250.0,Direct Drive,3.0,6.0,7.0,43.39205882352945,5.404285714285714,6.545,45.76000000000001,Electric Windlass,124976,Bronze,85.0,23578.5175,1.75,False,True,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,False,True,False,True,True,False,3.0,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,24.0,True,False,False,False,False,False,False,False,False,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,9.614166666666668,False,False,False,False,7.0,False,False,22,False,False,Bali-4.4
34,2016,Bali,4.6,Racer/Cruiser,30.41,Diesel,Fiberglass,BJ Marine (Pwllheli),Yanmar,10.0,Inboard,Diesel,30.41,5.41,2.0,2.2,1.0,Monohull,0,1GM10,2016.0,3016.5,Direct Drive,3.0,5.833333333333333,7.5,67.26,10.83,6.670000000000001,43.675,Electric Windlass,61719,Bronze,86.39666666666666,23589.5,2.666666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.0,False,False,False,False,False,False,False,False,False,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,600.0,5.91,False,False,False,False,6.0,False,False,22,False,False,Bali-4.6
35,1986,Bali,4.6,Racer/Cruiser,25.67,Diesel,Fiberglass,The Retreat Boatyard Ltd,Beta B16,95.88,Inboard,Diesel,26.0,7.83,2.0,2.2,1.0,Monohull,0,B16,2014.0,3016.5,Direct Drive,3.0,5.833333333333333,7.5,67.26,4.42,6.670000000000001,43.675,Electric Windlass,14814,Bronze,86.39666666666666,23589.5,2.666666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.0,False,False,False,False,False,False,False,False,False,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,600.0,5.91,False,False,False,False,6.0,False,False,22,False,False,Bali-4.6
36,2023,Bali,4.6,Sloop,108.27,Diesel,Aluminum,ALLIED YACHTING,IVECO,350.0,Inboard,Diesel,108.27,25.26,2.0,2.2,1.625,Monohull,0,SRM40 Turbo,2011.166666666667,3016.5,Direct Drive,3.0,5.833333333333333,7.5,67.26,17.06,6.670000000000001,43.675,Electric Windlass,5433749,Bronze,86.39666666666666,23589.5,2.666666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.0,False,False,False,False,False,False,False,False,False,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,600.0,5.91,False,False,False,False,6.0,False,False,22,False,False,Bali-4.6
37,1968,Bali,4.6,Cruiser,31.0,Diesel,Fiberglass,Network Yacht Brokers - Swansea,Bukh,20.0,Inboard,Diesel,31.0,8.99,2.0,1.0,1.0,Monohull,0,DV20,2016.0,3016.5,Direct Drive,3.0,5.0,6.0,67.26,69.39,6.670000000000001,43.675,Electric Windlass,17900,Bronze,86.39666666666666,10582.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.0,False,False,False,False,False,False,False,False,False,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,600.0,5.91,False,False,False,False,6.0,False,False,22,False,False,Bali-4.6
38,1979,Bali,4.6,Cruiser,48.88,Diesel,Fiberglass,De Valk Yacht Brokers - De Valk Portugal,Yanmar,49.28,Inboard,Diesel,49.08,12.96,1.0,2.0,2.0,Displacement,0,4JHE,1997.0,4400.0,Direct Drive,3.0,6.0,8.0,67.26,6.07,6.4,38.39,Electric Windlass,106501,Bronze,75.46,39683.0,4.0,False,True,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,1.0,False,True,True,True,True,True,True,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,12.0,True,False,True,False,False,False,False,False,False,6.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,600.0,5.91,False,False,False,False,6.0,False,False,22,False,False,Bali-4.6
39,2023,Bali,4.6,Cruiser,37.57,Diesel,Aluminum,Segel Masten Yachten - Segel MastenYachten,Yanmar,40.0,Inboard,Diesel,37.57,11.98,2.0,2.0,1.0,Monohull,2,Y3 JH 40-M,2021.0,3016.5,Direct Drive,3.0,5.833333333333333,7.5,67.26,492.13,6.670000000000001,32.15,Electric Windlass,239085,Bronze,86.39666666666666,19842.0,2.0,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,True,False,1.0,True,True,True,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,12.0,True,False,True,True,False,False,False,False,False,6.0,False,True,False,False,True,False,False,False,True,False,True,False,False,False,600.0,5.91,False,True,False,False,6.0,False,False,22,False,False,Bali-4.6
40,2018,Bali,4.6,Cruiser,67.26,Diesel,Aluminum,Segel Masten Yachten - Segel MastenYachten,Yanmar,95.88,Inboard,Diesel,67.26,18.86,3.0,3.0,3.0,Monohull,2,SRM40 Turbo,2011.166666666667,3016.5,Direct Drive,3.0,5.833333333333333,7.5,67.26,9.84,6.56,57.41,Electric Windlass,239085,Bronze,104.99,24251.0,2.666666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.0,False,False,False,False,False,False,False,False,False,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,600.0,5.91,False,False,False,False,6.0,False,False,22,False,False,Bali-4.6
41,2003,Bali,4.6,Cruiser,56.76,Diesel,Composite,De Valk Yacht Brokers - De Valk Costa Blanca,Vetus Deutz,106.0,Inboard,Diesel,56.76,14.83,2.0,3.0,2.0,Monohull,0,DT43,2003.0,1633.0,Direct Drive,3.0,6.5,8.5,67.26,7.22,7.05,46.75,Electric Windlass,537941,Stainless Steel,78.74,23589.5,2.666666666666667,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,1.0,True,True,True,True,False,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,False,False,False,12.0,True,True,True,False,True,False,True,False,False,6.0,False,False,False,False,False,False,True,False,True,False,False,False,True,False,600.0,5.91,False,False,False,False,6.0,False,False,22,False,False,Bali-4.6
42,2013,Bali,4.6,Racer/Cruiser,47.8,Diesel,Aluminum,Connect Yachtbrokers,Yanmar,95.88,Inboard,Diesel,47.8,14.11,2.0,2.2,2.0,Monohull,0,SRM40 Turbo,2011.166666666667,3016.5,Direct Drive,3.0,5.833333333333333,7.5,67.26,7.55,6.670000000000001,43.675,Electric Windlass,315157,Bronze,86.39666666666666,23589.5,2.666666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.0,False,False,False,False,False,False,False,False,False,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,600.0,5.91,False,False,False,False,6.0,False,False,22,False,False,Bali-4.6
43,2018,Bali,4.6 EXCELLENCE,Deck Saloon,114.83,Diesel,Aluminum,Segel Masten Yachten - Segel MastenYachten,Yanmar,66.98479345284491,Inboard,Diesel,114.83,24.93,2.0,5.0,5.0,Monohull,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,111.55,11.48,6.89,98.43,Hydraulic Windlass,760725,Bronze,134.51,77162.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,6.89,False,False,False,False,7.8125,False,False,22,False,False,Bali-4.6 EXCELLENCE
44,1982,Bali,4.8,Cruiser,40.0,Diesel,Fiberglass,Jordan Yacht and Ship Co.,Yanmar,34.75,Inboard,Diesel,40.0,12.5,1.75,1.75,1.0,Monohull,0,1GM10,1984.333333333333,105.0,Direct Drive,3.0,6.0,10.30087209302326,43.39205882352945,6.226666666666667,9.348779342722995,34.5,Electric Windlass,105000,Bronze,63.21807909604506,24600.0,1.666666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Bali-4.8
45,1984,Bali,4.8,Cutter,36.0,Diesel,Fiberglass,Rubicon Yachts,Perkins,45.0,Inboard,Diesel,45.5,11.42,2.0,2.0,1.0,Monohull,0,4-108,1984.0,105.0,Direct Drive,3.0,6.0,10.30087209302326,43.39205882352945,5.67,9.348779342722995,31.3575,Electric Windlass,31000,Bronze,63.21807909604506,24600.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Bali-4.8
46,1979,Bali,4.8,Cutter,36.0,Diesel,Fiberglass,Preferred Yachts,Yanmar,55.0,Inboard,Diesel,36.58,11.33,2.0,1.0,1.0,Monohull,0,4JH4E,1984.333333333333,105.0,Direct Drive,3.0,6.0,10.30087209302326,43.39205882352945,6.0,9.348779342722995,32.0,Electric Windlass,30000,Bronze,63.21807909604506,24600.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Bali-4.8
47,1970,Bali,4.8,Cruiser,28.22,Diesel,Fiberglass,Michael Schmidt & Partner Ltd - Kip Office,Yanmar,9.0,Inboard,Diesel,28.22,8.07,1.0,2.0,1.0,Monohull,0,1GM10,1990.0,105.0,Direct Drive,3.0,6.0,10.30087209302326,43.39205882352945,4.99,9.348779342722995,21.33,Electric Windlass,30862,Bronze,63.21807909604506,24600.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Bali-4.8
48,1979,Bali,4.8,Sloop,35.0,Diesel,Fiberglass,Breakwater Yacht Sales,Yanmar,30.0,Inboard,Diesel,35.0,11.0,2.0,2.0,1.0,Monohull,0,3Qm30H,1979.0,105.0,Direct Drive,3.0,6.0,10.30087209302326,43.39205882352945,4.67,9.348779342722995,31.3575,Electric Windlass,39950,Bronze,63.21807909604506,24600.0,1.666666666666667,False,True,False,False,False,True,True,True,False,True,False,False,True,True,True,False,False,True,True,True,True,True,False,2.03960396039604,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,83.00632911392405,False,True,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Bali-4.8
